store_name,address,Latitude,Longitude
曼谷燒,臺北市中正區羅斯福路三段286巷18號,25.015861,121.53236
青鳥旅行 台北誠品站前B1店,台北市中正區忠孝西路一段47號B1,25.0465183,121.5174415
羊毛與花 ‧ 東門 youmoutoohana Coffee,臺北市中正區信義路一段9之1號,25.0366686,121.5223564
Jolly手工釀啤酒泰食餐廳 衡陽店,臺北市中正區衡陽路60號,25.0421609,121.511897
母女の店泰式簡餐,臺北市中正區羅斯福路三段286巷4弄10號,25.01589,121.531974
愛樂廚房,臺北市中正區羅斯福路三段282號2樓,25.0164986,121.5321045
光華82巷豬血糕,臺北市中正區八德路一段82巷1號,25.0437869,121.5318143
老樹咖啡,臺北市中正區新生南路一段60號,25.040714,121.5325287
上鼎軒,台北市中正區八德路一段43巷28號,25.0447254,121.5315147
Tamping coffee,臺北市中正區重慶南路二段19巷2號,25.0324332,121.5144719
大心新泰式麵食,台北市北平西路3號2樓,25.0477467,121.5169983
福州世祖胡椒餅,臺北市中正區重慶南路一段13號,25.0461274,121.5134327
鈺師傅上海生煎包,臺北市中正區中華路二段307巷20號,25.0290439,121.5058841
金華47,臺北市中正區金華街47號,25.0319459,121.5202463
Town by Bryan Nagao Taipei,臺北市中正區信義路二段171號3樓,25.034033,121.52913
以雪爾,臺北市中正區南海路2巷14號,25.031917,121.5180091
朕點麻小面,臺北市中正區汀州路三段77號,25.0179176,121.5287151
汪派沙茶羊肉 南機場分店,台北市中正區中華路二段311巷18-1號,25.0285775,121.5062369
黛黛茶 DailyDae公館秀泰店-歐風水果茶,臺北市中正區羅斯福路四段136巷3號,25.0127831,121.5352608
Ooh Cha Cha 自然食,臺北市中正區南昌路二段207之1號,25.025076,121.523427
潮味決‧湯滷專門店 台北公館分社,臺北市中正區羅斯福路三段284巷8號1樓北側,25.0159869,121.5318321
逸香麵線,臺北市中正區寧波西街59號,25.030699,121.517367
李記正客家魷魚羹,臺北市中正區汀州路三段289號,25.012112,121.5356806
Kokorolia 心物語 Maid Café,臺北市中正區延平南路80號,25.0446855,121.510119
梅村日本料理,臺北市中正區衡陽路74號,25.042177,121.5112271
咖啡俱樂部 COFFEE CLUB,臺北市中正區忠孝西路一段122號,25.0473878,121.5109371
大家美食愛玉檸檬冰品 Sun Like Sweets Dessert Shop,臺北市中正區武昌街一段23號,25.0442012,121.5122632
TrueWin初韻 台北公館店,臺北市中正區汀州路三段275號,25.0124459,121.5355099
十三川日本拉麵定食,臺北市中正區懷寧街39號,25.044798,121.5142375
上島珈琲店 誠品站前店,臺北市中正區忠孝西路一段49號,25.0463846,121.5178642
碳探和牛專門店,臺北市中正區金山南路一段31號,25.0399486,121.5291839
山姆客咖啡,臺北市中正區延平南路90號,25.0444326,121.5101315
Melody Heart旋律之心女僕咖啡廳,臺北市中正區重慶南路一段5巷1號,25.0466954,121.5135773
冰斗喫甜,臺北市中正區詔安街38巷2弄5號,25.0242462,121.5145617
有煎餃子館-忠杭門市,臺北市中正區杭州南路一段10之1號,25.0429139,121.526406
京町8號,臺北市中正區博愛路8號,25.0467299,121.5111623
Läbu Café,臺北市中正區信義路二段161巷2弄7號,25.034462,121.528312
哈亞極品咖啡 HAAYA'S COFFEE 三創店,臺北市中正區市民大道三段2號4樓,25.0454858,121.53114
捷絲旅西門咖啡廳,臺北市中正區中華路一段41號5樓,25.0450456,121.5095859
台灣博物館_石尚恐龍主題餐廳,臺北市中正區襄陽路25號,25.0436693,121.5144292
bb.q CHICKEN 南昌聯合店,台北市中正區南昌路一段139號,25.0296015,121.5185898
伍玲年代,臺北市中正區杭州南路一段5號,25.0435496,121.5268638
東門鴨莊,臺北市中正區金山南路一段134號,25.0347251,121.5272154
JellyJelly 慢工烘焙,台北市中正區臨沂街31-1號,25.0399749,121.5299172
甲林鐵板燒JEA LIN,臺北市中正區中華路二段309巷27號,25.0292424,121.5062003
阿樹小吃,臺北市中正區衡陽路84巷7號,25.0417748,121.5109968
川輝小吃,臺北市中正區牯嶺街75號,25.0282561,121.5179014
龍口米苔目米粉湯,臺北市中正區汀州路一段224號,25.0275678,121.5098329
府城便當,臺北市中正區汀州路一段292號,25.0267078,121.5115532
爺兒咖哩,臺北市中正區汀州路二段146號,25.0243555,121.521118
就是愛煎餅果子.咔滋飯糰 台北車站旗艦店,臺北市中正區開封街一段2之50號,25.0459201,121.514362
Hungry Pans 夯堡 寧波店,臺北市中正區寧波西街24號1樓,25.0310734,121.5183285
威宇牛排-公館店,臺北市中正區汀州路三段257號,25.0129791,121.5351811
欣杭小吃店,臺北市中正區同安街51號,25.024377,121.5220467
平價燒烤,臺北市中正區同安街83之1號,25.0230348,121.5210809
郭記牛肉麵,臺北市中正區汀州路二段152號,25.0241658,121.5213816
怡客咖啡 忠杭店,臺北市中正區杭州南路一段8之2號,25.0358187,121.5247069
徐州路2號庭園會館,臺北市中正區徐州路2號,25.0408601,121.5206807
Malaysia Kitchen in Taiwan 大馬廚房,臺北市大安區復興南路二段200號,25.0267664,121.5432235
金泰刀削麵,台北市中正區南昌路1段51巷5號,25.029461,121.5186832
洪記鹹粥,臺北市中正區中華路二段311巷,25.0287032,121.5062855
ㄧ志雞排,臺北市中正區濟南路一段13巷,25.0427639,121.522231
有煎餃子館(北市寧波館),臺北市中正區寧波西街7號,25.0294382,121.5141267
祥園小吃店,台北市中正區寧波西街4之1號,25.03137,121.5187969
天晴1982 手作茶飲,臺北市中正區寶慶路67號,25.0419078,121.5092134
金門風味館 台北店,臺北市松山區饒河街142號,25.0503221,121.5754048
晴光紅豆餅 公館店,臺北市大安區汀州路三段255號,25.0129949,121.5351373
珍香鍋貼,臺北市中正區廣州街6號,25.0351764,121.5091203
UNI CAFE,臺北市中正區金門街15號,25.0216993,121.523399
JJ's POKE & CAFE 鮮魚沙拉飯,台北市中正區汀州路三段160巷4號,25.013297,121.5340601
壹等涼果汁攤,臺北市中正區中華路二段309巷26號,25.0291351,121.506267
胖媽大塊牛肉麵,臺北市中正區中華路二段307巷5號,25.0289849,121.5054115
NALA's Mexican Food,臺北市中正區羅斯福路一段7之1號,25.0334845,121.5180145
元味古早小吃,臺北市中正區延平南路179巷1弄1號,25.0342456,121.5077218
虎記商行,臺北市中正區寧波東街1之1號,25.0318808,121.5193721
Gusto Pizza,臺北市中正區連雲街74號,25.03428,121.5299504
四兩 刈包-台北創始總店,臺北市中正區寧波西街63巷,25.0307354,121.5171762
秋月日式炸豬排,臺北市中正區惠安街15之2號,25.0296829,121.5066485
西螺祖傳麻糬 程文照工坊,臺北市中正區羅斯福路一段12號,25.0319525,121.5185824
すき家sukiya,臺北市中正區羅斯福路二段50號,25.0278068,121.5215876
丼壽司,臺北市中正區汀州路三段165號一樓,25.0152949,121.532295
天和烘焙坊,臺北市中正區北平東路30號,25.0456746,121.52586
樂寶食堂 lambocucina,臺北市中正區延平南路3之2號1樓,25.0465068,121.5109698
曉食堂-日式料理 中正南昌,台北市中正區南昌路一段59巷5號,25.031293,121.517713
天才領袖感覺統合情緒教育中心,臺北市中正區羅斯福路二段56號,25.027762,121.5216211
南山鐵板燒,臺北市中正區牯嶺街1號,25.0320093,121.5151443
Très Bon Café 好伴 CAFÉ,台北市博愛路224巷5號,25.0340017,121.5099968
CAFE!N 硬咖啡 衡陽店,臺北市中正區衡陽路35號,25.0424211,121.5126148
翠薪越南餐廳,臺北市中正區羅斯福路四段24巷11號,25.0151712,121.5326126
umai我賣車輪餅,臺北市中正區羅斯福路四段136巷3號,25.0127831,121.5352608
點點心 微風車站,臺北市中正區北平西路3號臺北車站2F,25.0480075,121.5170613
EBISU KITCHEN,臺北市中正區寧波西街77號,25.0304795,121.516815
三槐堂,臺北市中正區羅斯福路一段72巷2號,25.0305955,121.5193432
阿順排骨,臺北市中正區漢口街一段80巷12號,25.0445813,121.5121042
喫尤平價鐵板燒 - 公館店,臺北市中正區汀州路三段247號,25.0138045,121.5342625
7號咖啡館,臺北市中正區鎮江街7號,25.0435693,121.5212947
聚聚,臺北市中正區重慶南路二段92號,25.0300052,121.5150063
田舍手打麵(南門店),臺北市中正區中華路二段75巷21號,25.0337611,121.5071268
正宗老店福州麵,臺北市中正區中華路二段315巷89號,25.0282821,121.5066088
梅老闆 飯麵食堂,臺北市中正區羅斯福路一段58巷28號,25.030407,121.5184751
canteenM Bar,台北市中正區中華路一段3號2F,25.0471477,121.5105138
陸軍聯誼廳(孫立人將軍官邸 ),臺北市中正區南昌路一段136號,25.0290149,121.5184463
スシロー壽司郎 台北公館店,臺北市中正區羅斯福路四段68號2樓,25.0145683,121.5342721
光點珈琲時光 華山店,臺北市中正區八德路一段1號,25.0432788,121.5293005
閒酥雞總店,臺北市中正區南昌路一段108巷1號,25.0301389,121.5174888
涮乃葉 寶慶遠百店,臺北市中正區寶慶路32號6樓,25.04167,121.509168
順興冰果室,臺北市中正區牯嶺街5巷1號,25.0317418,121.5153781
以利泡泡冰,臺北市大安區羅斯福路三段316巷8弄內,25.0157507,121.5324719
咖啡弄 (站前店),臺北市中正區館前路18號,25.045466,121.5148084
七十二牛肉麵,臺北市中正區濟南路二段71號,25.0403684,121.5324404
呷飯團,臺北市中正區羅斯福路四段78巷2弄2號,25.013933,121.534498
味覺の感動,臺北市中正區忠孝東路二段30號,25.0434729,121.5277903
翠庭 (天成大飯店),臺北市中正區忠孝西路一段43號,25.0463736,121.5183769
未來市 The Gala Asia,臺北市中正區八德路一段一號,25.0438521,121.5307491
葉嘉美食小館 (東北斤餅),臺北市中正區汀州路二段207號,25.0236889,121.5225278
TASTy 西堤牛排 台北重慶南店,臺北市中正區重慶南路一段129號2F,25.041988,121.513329
藍門咖啡,臺北市中正區汀州路二段150號一樓,25.0241908,121.5213356
美妙山咖啡 My Cafe,臺北市中正區齊東街78號,25.0417164,121.5275451
樂法 Le Phare - 正德店,臺北市中正區八德路一段82巷7號,25.0436556,121.5318257
The Deli,臺北市中正區忠孝東路一段12號,25.0445802,121.5224401
黃豆家,臺北市中正區中華路二段301巷2號,25.0294549,121.5048038
好雞匯鹹水雞-公館旗艦店,台北市羅斯福路四段70-1號,25.0143515,121.5343986
寧波排骨大王,臺北市中正區寧波東街14號,25.0324883,121.5201634
賢記牛肉(丸)河粉 海鮮麵疙瘩,臺北市中正區南昌路一段59巷15號,25.031377,121.517853
正宗台南意麵,臺北市中正區鎮江街7之1號,25.0435693,121.5212947
捌玖玖滷肉飯,臺北市中正區南昌路一段59巷43號,25.0317239,121.5184349
小松鍋燒麵,臺北市中正區南昌路一段59巷18號,25.031678,121.518112
百八魚場,臺北市中正區忠孝東路一段152號,25.0439638,121.5258925
華王排骨,臺北市中正區重慶南路三段83號,25.0254469,121.5166779
Dear Leslie café,臺北市中正區民生東路二段93巷2號,25.0582813,121.5309597
高三孝碳烤吐司,臺北市中正區南昌路一段31巷11之4號,25.032229,121.5174645
噽香鐵板燒便當,臺北市中正區八德路一段82巷9弄9號1樓,25.0436087,121.531497
阿姨米粉湯,臺北市中正區中華路二段455號,25.0249053,121.5097653
小確幸紅茶牛奶合作社,臺北市中正區八德路一段1號,25.0432788,121.5293005
ALCICCHETTO義麵坊小酒館,臺北市中正區八德路一段40號,25.043611,121.5307112
煎台兄弟,臺北市中正區寧波西街88號,25.0298029,121.5157334
吉恩日輕食。咖啡,臺北市中正區杭州南路一段109號,25.0372908,121.5250406
阿輝現炒黃牛肉,臺北市中正區中華路二段303巷16號,25.0295374,121.5053608
萬里香肉包饅頭專賣店,臺北市中正區武昌街一段61號,25.0442378,121.5105524
古早味煎餃,臺北市中正區羅斯福路四段108巷4之2號,25.013182,121.5352561
油豆腐細粉,臺北市中正區公園路28之2號,25.044785,121.516934
南機場沙威瑪,臺北市中正區中華路二段313巷和315巷之間,25.0285195,121.5065437
艾搗蛋手工蛋餅,臺北市中正區紹興南街4之2號,25.0433429,121.5247006
南門豬腳,臺北市中正區福州街5號,25.0297368,121.52
劑院 Dose cuisine & malt,臺北市中正區愛國東路18號,25.0343444,121.5175966
大福利排骨大王,臺北市中正區羅斯福路三段286巷12號,25.0159912,121.5323101
三鱻食府,臺北市中正區紹興南街15號,25.0389997,121.523664
趙記菜肉餛飩大王,臺北市中正區桃源街5號,25.041906,121.510589
劉家魷魚羹,臺北市中正區汀州路一段277號,25.0264063,121.513629
土貓商號 Turkish Kedi,臺北市中正區汀州路三段104巷6號,25.0140379,121.5331838
吉野烤肉飯 南陽店,臺北市中正區公園路20巷8號,25.0451879,121.5166945
日本清華軒,臺北市中正區羅斯福路四段92號之20攤位,25.0135188,121.534971
樂亭麵,臺北市中正區林森南路61巷13號,25.0397402,121.522754
華山町餐酒館,臺北市中正區八德路一段34號,25.0435951,121.5303287
禾甲蒸豆腐食堂「原-呷臭彈現蒸臭豆腐」,臺北市中正區中華路二段311巷15號,25.0286737,121.5060377
初韻-好韻茶TrueWin 台北站前店,臺北市中正區信陽街11之2號,25.0447769,121.5165099
十二巷拉麵,臺北市中正區羅斯福路四段12巷1號,25.0157653,121.5330065
狂愛咖哩 Just Love Curry,臺北市中正區汀州路三段164號,25.0133798,121.534466
人性空間 總店,臺北市中正區羅斯福路三段286巷4弄1之1號,25.0159256,121.532056
小食糖sugar bistro /環浪商號,臺北市中正區信義路二段181巷3號,25.0342531,121.5295291
北海漁村,臺北市中正區杭州南路一段8號,25.0432025,121.5264851
三米三小館,臺北市中正區羅斯福路三段286巷4弄12號,25.0158905,121.5319308
怡客咖啡 站前店,臺北市中正區忠孝西路一段39號,25.0461867,121.5185898
1789 Café,臺北市中正區仁愛路二段97之1號,25.0384347,121.5321686
樺達奶茶,台北市中正區忠孝西路一段47號,25.0469357,121.5154329
瑪德蓮書店咖啡,臺北市中正區汀州路三段192號B1,25.0127395,121.5347821
前鎮水產-海霸王 德立莊店,臺北市中正區延平南路110號B1,25.042344,121.5094814
海壽司,臺北市中正區承德路一段156號B3,25.053161,121.5173599
煇煌川菜小館,臺北市中正區延平南路166號,25.0373945,121.5080404
天然臺湘菜館,臺北市中正區羅斯福路一段61號,25.0316586,121.5193834
蕭家傳統小吃,臺北市中正區羅斯福路四段90巷6號,25.0136049,121.534468
The Misanthrope Society 厭世會社,臺北市中正區羅斯福路四段40巷1之2號,25.0150419,121.5334076
深夜裡的法國手工甜點,臺北市大安區金山南路二段141巷1號,25.0296678,121.5268296
阿剛泰式主題餐廳,臺北市中正區汀州路三段150號,25.0136452,121.5340986
皇膳餐廳,臺北市中正區仁愛路二段48號,25.0380127,121.5285957
中山堂堡壘廳,臺北市中正區延平南路98號,25.0425041,121.5103541
The Platypus Café鴨嘴獸咖啡,臺北市杭州南路一段101號,25.0376797,121.5252692
Chic Thai 泰式新定食,臺北市中正區汀州路三段166號2樓,25.013327,121.534537
立川黃金鍋-衡陽店,臺北市中正區衡陽路90號1樓,25.042133,121.510791
The Shrine,臺北市中正區師大路132號,25.0209335,121.5271419
富田鐵板燒,臺北市中正區紹興南街15號,25.0389997,121.523664
開丼 燒肉vs丼飯 HOYII北車站店,台北市中正區忠孝西路一段36號,25.0460243,121.5169483
東家食堂,臺北市中正區西藏路8號,25.0306673,121.5077355
佳典魯肉飯,臺北市中正區牯嶺街117號,25.0251171,121.5191781
Alice Is Coming 來自愛麗絲,臺北市中正區延平南路111號2樓,25.041816,121.509581
麗江雲南美食小館,臺北市中正區汀州路三段83號,25.0176507,121.5288006
Doly朵莉,臺北市中正區廈門街23之2號,25.0265266,121.5180089
加里曼丹印尼美食,臺北市中正區金門街1號,25.0230124,121.5247969
打狗霸 TAKAO 1972 德立莊店,臺北市中正區延平南路110號,25.042344,121.5094814
四海包子店,臺北市中正區寧波西街87號,25.0299774,121.5156462
日式桃子燒,臺北市中正區八德路一段82號,25.0440299,121.5319945
郎哥台南意麵,臺北市中正區濟南路二段53之8號,25.0404674,121.5312025
Co Co 都可(南昌門市),臺北市中正區南昌路一段77號,25.030664,121.517782
原味咖哩屋,臺北市中正區牯嶺街16號,25.0307379,121.5158518
客坐 Ke zuo,臺北市中正區連雲街74巷8號,25.0344164,121.5294898
會宴樓 台北花園大酒店,臺北市中正區中華路二段1號,25.0363705,121.5068203
廣東羊城小食,臺北市中正區重慶南路一段46巷2號,25.04445,121.512825
心KOKORO食堂,臺北市中正區汀州路三段104巷11弄15號一樓,25.0134632,121.5337966
醉紅小酌,臺北市中正區羅斯福路三段240巷1號,25.0181633,121.5303086
小美好牛肉麵,臺北市中正區杭州南路一段143巷39號,25.035619,121.5272604
泰國小館,臺北市中正區汀州路三段219號,25.014113,121.533806
Campus Cafe -站前旗艦店,台北市中正區館前路36號2樓,25.0444899,121.5148784
上官木桶鍋 中正店,臺北市中正區南昌路一段97號,25.0303372,121.5180524
日常經典TAGather Goods | 日常野草Daily Green 總部,臺北市中正區漢口街一段110號4號樓之16,25.04502,121.51099
彦亭 日式料理,臺北市中正區寧波西街92號,25.029729,121.5155252
黑白切,台北市中正區臨沂街6巷1號,25.0425575,121.530477
乳菓在一起 中正紀念堂,臺北市中正區寧波東街11之4號,25.0329709,121.5201967
國都甜不辣,臺北市中正區南昌路二段161號,25.025739,121.522665
富富の正,臺北市中正區金山南路一段110巷4弄2號,25.0350522,121.5271012
無老鍋 西門町店,臺北市中正區中華路一段55號2樓,25.0427074,121.5089386
大福燒,臺北市中正區臨沂街3巷13號,25.0433369,121.5315796
楊家麵食館,臺北市中正區寧波東街15號,25.0330688,121.5202574
丸壽司,臺北市中正區北平西路3號2F,25.0473199,121.5160463
Happy fatty幸福肥,臺北市中正區汀州路三段91號1樓,25.017517,121.52894
石石香拌,台北市北平西路3號2樓,25.0477467,121.5169983
金華香港燒臘快餐店,臺北市中正區齊東街70巷1號,25.0420096,121.5278859
原凱養生精緻便當,台北市八德路一段82巷9弄19號,25.0435216,121.5311795
雅方福州魚丸店 (前義芳),臺北市中正區臨沂街75號,25.0350033,121.5280628
老張牛肉麵,臺北市中正區杭州南路二段48號,25.0307928,121.5221364
曾師傅鍋貼水餃專賣店,臺北市中正區同安街12之1號,25.021842,121.520476
餃匠,臺北市大安區通化街20號,25.0319573,121.5541652
鳳珍寶滷味風,臺北市中正區寧波西街26號,25.0310737,121.5183156
阿才的店,臺北市中山區八德路二段323號,25.047504,121.54303
享滋鐵板燒,台北市中正區汀州路二段113號,25.0253386,121.5188373
咖啡學人-傑克威爾 The Cafeist & Jackwell,臺北市中正區羅斯福路二段118號,25.0264297,121.5226946
彼得好咖啡 古亭店,臺北市中正區羅斯福路二段132號,25.0260626,121.5228903
精食巧 海苔飯捲,臺北市中正區南陽街3號,25.0452988,121.5162058
沛洛瑟珈琲店,臺北市中正區中華路二段75巷40號,25.0334342,121.5076858
黃媽媽家常麵,臺北市中正區林森南路61巷7號1樓,25.0397827,121.5224845
下酒菜串燒居酒屋,臺北市中正區金山南路一段81之1號,25.0369574,121.5280955
佳興魚丸,臺北市中正區汀州路三段243號,25.013865,121.53418
水源福利會館,臺北市中正區思源街16號2樓,25.0137039,121.5283471
飯饌韓式料理,臺北市中正區忠孝西路一段36號B1,25.0460142,121.516942
豪季水餃專賣店 牯嶺店,臺北市中正區牯嶺街36號,25.0298718,121.516465
小日子商號,台北市羅斯福路四段52巷16弄13號,25.0143994,121.5338453
建弘雞肉飯,臺北市中正區寧波西街61號,25.0306719,121.51732
好味港式快餐,臺北市中正區懷寧街17號之3,25.045626,121.5143097
喬園手工大水餃,臺北市中正區中華路二段387號,25.0262731,121.5079028
滿福堂,臺北市中正區忠孝東路二段3號,25.0441368,121.5272051
家食堂,臺北市中正區南昌路一段96號二樓,25.0305087,121.5176042
街角柒號,臺北市中正區中華路二段305巷7號,25.0292743,121.505251
中原麵店,臺北市中正區青島東路23之11號,25.0433945,121.5243221
牯嶺油飯,臺北市中正區牯嶺街45號,25.0299567,121.5166324
添財日本料理武昌店,臺北市中正區武昌街一段16巷6號,25.04356,121.512551